-1.12,-2.14,1.67
-0.95,-2.02,1.94
-0.84,-2.05,2.03
-0.82,-1.83,2.21
-0.67,-1.92,2.27
-0.41,-1.96,2.40
-0.23,-2.06,2.49
0.14,-2.09,2.80
0.09,-2.33,2.78
0.22,-2.14,2.82
0.28,-1.92,2.96
0.10,-1.83,3.05
-0.11,-1.73,3.12
-0.12,-1.40,3.20
-0.38,-1.40,3.15
-0.50,-1.59,3.23
-0.35,-1.63,3.20
-0.50,-1.75,3.13
-0.67,-1.71,3.11
-0.68,-1.85,2.98
-0.90,-1.76,2.95
-0.78,-1.70,3.03
-0.88,-1.74,2.80
-0.92,-1.71,2.85
-0.79,-1.74,2.71
-0.87,-1.59,2.68
-0.90,-1.60,2.49
-0.99,-1.68,2.36
-0.89,-1.63,2.11
-1.09,-1.59,2.04
-1.14,-1.48,1.85
-1.36,-1.37,1.65
-1.38,-1.32,1.61
-1.45,-1.28,1.35
-1.47,-1.15,1.17
-1.48,-1.32,1.00
-1.54,-1.29,0.82
-1.56,-1.08,0.65
-1.53,-1.01,0.48
-1.58,-0.86,0.27
-1.59,-0.62,0.10
-1.63,-0.45,0.00
-1.66,-0.13,-0.15
-1.67,-0.05,-0.03
-1.79,0.05,-0.26
-1.79,0.06,-0.33
-1.83,-0.04,-0.34
-1.72,-0.20,-0.40
-1.79,-0.39,-0.48
-1.78,-0.22,-0.56
-1.62,-0.45,-0.53
-1.55,-0.23,-0.39
-1.65,-0.28,-0.37
-1.41,-0.23,-0.26
-1.57,0.15,-0.32
-1.54,0.05,-0.35
-1.55,-0.02,-0.34
-1.55,0.06,-0.35
-1.43,-0.08,-0.58
-1.35,-0.18,-0.52
-1.22,-0.24,-0.63
-1.04,-0.23,-0.79
-0.92,-0.23,-0.75
-0.83,-0.36,-0.82
-0.85,-0.46,-0.95
-0.71,-0.63,-0.92
-0.48,-0.93,-1.12
-0.32,-1.04,-1.13
-0.08,-1.30,-1.18
0.06,-1.30,-1.26
-0.07,-1.09,-1.16
0.03,-1.12,-1.13
0.04,-0.92,-1.21
0.13,-0.83,-1.19
0.42,-1.00,-1.24
0.21,-0.91,-1.25
0.53,-1.09,-1.30
0.16,-1.05,-1.45
-0.13,-1.02,-1.30
-0.39,-1.29,-1.35
-0.51,-1.35,-1.31
-0.42,-1.50,-1.34
-0.56,-1.67,-1.42
-0.48,-1.75,-1.34
-0.42,-1.83,-1.35
-0.47,-1.63,-1.26
-0.65,-1.72,-1.18
-0.50,-1.87,-1.13
-0.43,-2.07,-1.19
-0.31,-2.22,-1.26
-0.16,-2.37,-1.18
0.06,-2.59,-1.36
0.14,-2.80,-1.22
0.17,-2.83,-1.14
0.41,-2.98,-1.29
0.31,-3.11,-1.27
0.49,-3.20,-1.20
0.55,-3.05,-1.22
0.66,-2.97,-1.11
0.61,-2.87,-1.12
0.62,-2.64,-1.14
0.72,-2.66,-1.05
0.57,-2.52,-1.06
0.47,-2.30,-0.92
0.35,-2.08,-0.85
0.06,-1.83,-0.72
-0.27,-1.69,-0.80
-0.52,-1.34,-0.73
